Protocol,Port,Packets,Bytes
TCP,41753,7,438
TCP,39821,7,438
TCP,32093,7,438
TCP,43365,7,438
TCP,40291,7,438
TCP,48694,7,438
TCP,41673,7,438
TCP,25626,7,438
UDP,18855,9,438
TCP,51576,7,438
TCP,43538,7,438
TCP,51703,7,438
TCP,53426,7,438
TCP,26704,7,438
TCP,51579,7,438
UDP,26659,9,438
TCP,49347,7,438
TCP,48755,7,438
UDP,26612,9,438
TCP,51587,7,438
TCP,51033,7,438
TCP,40238,7,438
TCP,39085,7,438
TCP,51079,7,438
TCP,50592,7,438
TCP,42829,7,438
TCP,43134,7,438
TCP,17502,7,438
TCP,47405,7,438
TCP,48667,7,438
TCP,37912,7,438
TCP,25407,7,438
TCP,31462,7,438
TCP,38751,7,438
TCP,46667,7,438
TCP,51271,7,438
TCP,49853,7,438
UDP,27415,9,438
TCP,53485,7,438
TCP,19325,7,438
TCP,45399,7,438
TCP,47461,7,438
TCP,51136,7,438
TCP,45225,7,438
TCP,52539,7,438
TCP,59555,7,438
UDP,14291,9,438
TCP,37065,7,438
TCP,16249,7,438
TCP,48146,7,438
TCP,54044,7,438
TCP,38187,7,438
TCP,36073,7,438
TCP,36471,7,438
TCP,49159,7,438
TCP,53528,7,438
UDP,11874,9,438
TCP,18208,7,438
TCP,38614,7,438
TCP,51162,7,438
TCP,36551,7,438
TCP,26647,7,438
TCP,51176,7,438
TCP,37864,7,438
TCP,42169,7,438
TCP,40617,7,438
UDP,12149,9,438
TCP,43627,7,438
TCP,41312,8,436
TCP,24380,8,436
UDP,25502,8,436
TCP,25090,6,436
UDP,19621,8,436
TCP,54350,6,436
TCP,36086,8,436
UDP,20755,8,436
TCP,45285,8,436
TCP,37071,8,436
TCP,42393,8,436
UDP,14285,8,436
UDP,14905,8,436
TCP,49131,8,436
TCP,50792,8,436
UDP,10183,8,436
TCP,35294,8,436
TCP,44096,8,436
TCP,39376,8,436
TCP,36772,8,436
UDP,14223,8,436
TCP,41592,8,436
TCP,43317,8,436
TCP,43338,8,436
UDP,26004,8,436
TCP,52473,8,436
TCP,47920,8,436
TCP,54492,6,436
TCP,30667,6,436
TCP,33502,8,436
TCP,45368,8,436
TCP,28223,6,436
TCP,53650,6,436
UDP,8218,8,436
TCP,37325,8,436
TCP,36746,8,436
TCP,20912,6,436
TCP,20998,6,436
TCP,33233,8,436
TCP,24930,6,436
TCP,24163,6,436
UDP,16287,8,436
UDP,50100,8,436
TCP,36126,8,436
TCP,37327,8,436
UDP,21430,8,436
TCP,43362,8,436
UDP,20397,8,436
TCP,29411,6,436
TCP,30534,6,436
TCP,37679,8,436
UDP,19152,7,434
UDP,4477,9,434
UDP,18228,9,434
UDP,25872,9,434
UDP,22688,7,434
UDP,9251,9,434
UDP,21322,7,434
UDP,21313,9,434
UDP,15089,9,434
UDP,14528,9,434
UDP,14011,7,434
TCP,908,7,434
UDP,34021,7,434
UDP,9385,9,434
UDP,46355,9,434
UDP,22032,9,434
UDP,6816,9,434
TCP,43660,7,434
UDP,21141,7,434
TCP,30292,7,434
TCP,23742,7,434
UDP,24400,7,434
UDP,9373,9,434
UDP,23320,7,434
UDP,12156,9,434
UDP,34343,9,434
UDP,24746,7,434
UDP,18724,9,434
UDP,36453,7,434
UDP,21456,7,434
TCP,14919,7,434
UDP,11516,9,434
UDP,17268,7,434
UDP,23512,7,434
UDP,15066,9,434
UDP,7625,9,434
UDP,5208,9,434
UDP,21174,7,434
UDP,33335,7,434
UDP,10527,7,434
UDP,19117,9,434
UDP,5130,9,434
UDP,22986,9,434
UDP,22260,7,434
UDP,31200,9,434
TCP,13299,7,434
UDP,6565,9,434
UDP,26574,7,434
UDP,26654,7,434
UDP,21740,7,434
UDP,38200,9,434
UDP,9929,7,434
TCP,50767,7,434
TCP,30972,7,434
TCP,25632,7,434
TCP,46744,7,434
UDP,35743,9,434
UDP,24624,7,434
UDP,14699,7,434
UDP,13758,9,434
UDP,22049,7,434
TCP,42807,7,434
TCP,19127,7,434
UDP,11743,7,434
UDP,27602,9,434
UDP,8254,7,434
UDP,54571,9,434
UDP,19010,7,434
TCP,13956,7,434
UDP,7721,9,434
UDP,33791,7,434
UDP,26836,7,434
UDP,22215,9,434
TCP,29274,7,434
UDP,34771,7,434
UDP,9765,9,434
TCP,19391,7,434
UDP,18917,7,434
UDP,22054,9,434
UDP,7597,9,434
UDP,21767,9,434
UDP,11326,9,434
UDP,27366,9,434
UDP,9391,9,434
TCP,43011,8,432
TCP,35018,8,432
TCP,52817,8,432
TCP,48376,8,432
TCP,33057,8,432
TCP,45784,8,432
TCP,40296,8,432
TCP,34951,8,432
TCP,51791,8,432
TCP,34237,8,432
TCP,49743,8,432
TCP,46340,8,432
TCP,50893,8,432
TCP,47549,8,432
TCP,40892,8,432
TCP,44088,8,432
TCP,24824,8,432
TCP,42966,8,432
TCP,37860,8,432
TCP,50788,8,432
TCP,20138,8,432
TCP,35346,8,432
TCP,36561,8,432
TCP,40074,8,432
TCP,39341,8,432
TCP,52346,8,432
TCP,47613,8,432
TCP,47448,8,432
TCP,46675,8,432
TCP,47619,8,432
TCP,41478,8,432
TCP,41666,8,432
TCP,36655,8,432
TCP,49868,8,432
TCP,33144,8,432
TCP,45721,8,432
TCP,39587,8,432
TCP,47669,8,432
TCP,53637,8,432
TCP,45710,8,432
TCP,46704,8,432
TCP,53649,6,432
TCP,47690,8,432
UDP,19740,8,432
TCP,35275,8,432
TCP,46731,8,432
TCP,52202,8,432
TCP,46743,8,432
TCP,40974,8,432
TCP,30599,6,432
TCP,47372,8,432
TCP,42850,8,432
TCP,41979,8,432
TCP,44167,8,432
TCP,34053,8,432
TCP,51093,8,432
TCP,42833,8,432
TCP,52755,8,432
TCP,45666,8,432
TCP,43348,8,432
TCP,36161,8,432
TCP,47038,8,432
TCP,45168,8,432
TCP,41967,8,432
TCP,52762,8,432
TCP,34421,8,432
TCP,47801,8,432
TCP,32800,8,432
TCP,50641,8,432
TCP,41390,8,432
TCP,44053,8,432
TCP,44977,8,432
TCP,47330,8,432
TCP,48917,8,432
TCP,46524,8,432
TCP,34452,8,432
TCP,45906,8,432
TCP,44040,8,432
TCP,51182,8,432
TCP,47867,8,432
TCP,48896,8,432
TCP,38359,8,432
TCP,19524,8,432
TCP,31942,8,432
TCP,51814,8,432
TCP,33571,8,432
TCP,43492,8,432
TCP,47278,8,432
TCP,50576,8,432
TCP,52054,8,432
TCP,47266,8,432
TCP,47264,8,432
TCP,51662,8,432
TCP,51661,8,432
TCP,33768,8,432
TCP,48398,8,432
TCP,41017,8,432
TCP,48827,8,432
TCP,22759,6,432
TCP,46964,8,432
TCP,40188,8,432
TCP,42384,8,432
TCP,42554,8,432
TCP,50036,8,432
TCP,45222,8,432
TCP,45940,8,432
TCP,38456,8,432
TCP,43593,8,432
TCP,46151,8,432
TCP,38467,8,432
TCP,41565,8,432
TCP,16393,8,432
TCP,41033,8,432
TCP,45959,8,432
TCP,22968,6,432
TCP,49497,8,432
TCP,22972,6,432
TCP,52637,8,432
TCP,45963,8,432
TCP,54886,8,432
TCP,34952,8,432
TCP,48490,8,432
TCP,36778,8,432
TCP,37160,8,432
TCP,37156,8,432
TCP,51632,8,432
TCP,49489,8,432
TCP,41882,8,432
TCP,48086,8,432
TCP,37144,8,432
TCP,44719,8,432
TCP,37131,8,432
TCP,35089,8,432
TCP,38955,8,432
TCP,52454,8,432
TCP,50460,8,432
TCP,51829,8,432
TCP,41428,8,432
TCP,50442,8,432
TCP,50435,8,432
TCP,45432,8,432
TCP,43958,8,432
TCP,36803,8,432
TCP,43720,8,432
TCP,48716,8,432
TCP,47189,8,432
TCP,36506,8,432
TCP,48152,8,432
TCP,45448,8,432
TCP,42429,8,432
TCP,43931,8,432
TCP,39687,8,432
TCP,51573,8,432
TCP,51476,8,432
TCP,38921,8,432
TCP,32969,8,432
TCP,45478,8,432
TCP,51906,8,432
TCP,52856,8,432
TCP,51491,8,432
TCP,51494,8,432
TCP,48311,8,432
TCP,46517,8,432
TCP,41865,8,432
TCP,51904,8,432
TCP,51497,8,432
TCP,41424,8,432
TCP,36974,8,432
TCP,46912,8,432
TCP,38903,8,432
TCP,42593,8,432
TCP,48641,8,432
TCP,43919,8,432
TCP,30835,6,432
TCP,50139,8,432
TCP,50369,8,432
TCP,46926,8,432
TCP,46399,8,432
TCP,48263,8,432
TCP,37170,8,432
TCP,16156,7,430
TCP,15212,7,430
TCP,51509,7,430
TCP,47163,7,430
TCP,25098,7,430
TCP,15767,7,430
TCP,35611,7,430
TCP,43718,7,430
TCP,32181,7,430
TCP,14106,7,430
TCP,30722,7,430
TCP,41205,7,430
TCP,40450,7,430
TCP,45339,7,430
TCP,35661,7,430
TCP,49980,7,430
TCP,24374,7,430
TCP,18440,7,430
TCP,48837,7,430
TCP,28588,7,430
TCP,43553,7,430
TCP,41217,7,430
TCP,39800,7,430
TCP,42179,7,430
TCP,17307,7,430
TCP,14131,7,430
TCP,21199,7,430
TCP,17227,6,428
TCP,28149,6,428
TCP,54290,6,428
TCP,62508,6,428
TCP,24165,6,428
TCP,30173,6,428
TCP,22781,6,428
TCP,24019,6,428
TCP,26169,6,428
TCP,30449,6,428
TCP,25177,6,428
TCP,24254,6,428
TCP,19949,6,428
TCP,30084,6,428
TCP,20818,6,428
TCP,18458,6,428
TCP,18903,6,428
TCP,23777,6,428
TCP,27290,6,428
TCP,12660,6,428
TCP,29154,6,428
TCP,20236,6,428
TCP,22150,6,428
TCP,32748,6,428
TCP,30325,6,428
TCP,9298,6,428
TCP,28973,6,428
TCP,28063,6,428
TCP,29565,6,428
TCP,24906,6,428
TCP,17845,6,428
TCP,32122,6,428
TCP,18782,6,428
TCP,26644,7,426
TCP,39442,7,426
TCP,15794,7,426
TCP,33760,7,426
TCP,12169,7,426
TCP,46333,7,426
TCP,35386,7,426
TCP,36635,7,426
TCP,16353,7,426
TCP,40630,7,426
TCP,9432,7,426
TCP,6212,7,426
TCP,52369,7,426
TCP,37740,7,426
TCP,22227,7,426
TCP,44985,7,426
TCP,20261,7,426
TCP,37573,7,426
TCP,33885,7,426
TCP,51210,7,426
TCP,21770,7,426
TCP,51262,7,426
TCP,18654,7,426
UDP,7649,9,426
TCP,41386,7,426
TCP,41022,7,426
TCP,39473,7,426
UDP,36182,7,426
TCP,22871,7,426
TCP,22913,7,426
UDP,17231,9,426
TCP,13919,7,426
TCP,50430,7,426
TCP,41582,7,426
TCP,36888,7,426
TCP,47186,7,426
UDP,22922,9,426
TCP,48711,7,426
UDP,7763,9,426
UDP,19397,9,426
TCP,42451,7,426
TCP,24220,6,424
TCP,27699,6,424
TCP,45005,6,424
TCP,51504,6,424
TCP,30924,6,424
TCP,30948,6,424
TCP,26807,6,424
TCP,25195,6,424
TCP,24093,6,424
TCP,11523,6,424
TCP,28466,6,424
TCP,24041,6,424
TCP,54484,6,424
TCP,25653,6,424
TCP,25657,6,424
TCP,26843,6,424
TCP,26451,6,424
UDP,21529,8,424
TCP,16784,6,424
UDP,20582,8,424
TCP,52842,6,424
TCP,26275,6,424
TCP,20357,6,424
TCP,30762,6,424
TCP,36376,6,424
TCP,54385,6,424
TCP,32060,6,424
TCP,29623,6,424
TCP,29390,6,424
TCP,25406,6,424
TCP,23044,6,424
TCP,25579,6,424
TCP,24177,6,424
TCP,54347,6,424
TCP,54338,6,424
TCP,23026,6,424
TCP,26382,6,424
TCP,22998,6,424
TCP,54724,6,424
TCP,32955,6,424
TCP,31684,6,424
TCP,21237,6,424
TCP,47086,6,424
TCP,18004,6,424
TCP,19259,6,424
TCP,22013,6,424
TCP,25274,6,424
TCP,27873,6,424
TCP,32653,6,424
TCP,45326,6,424
TCP,54754,6,424
TCP,54177,6,424
TCP,32257,6,424
TCP,18883,6,424
TCP,24282,6,424
TCP,39721,6,424
TCP,30082,6,424
TCP,16956,6,424
TCP,21297,6,424
TCP,27267,6,424
TCP,32286,6,424
TCP,20845,6,424
TCP,54082,6,424
TCP,27282,6,424
TCP,28668,6,424
TCP,19084,6,424
TCP,41251,6,424
TCP,31369,6,424
TCP,13873,6,424
TCP,7559,6,424
TCP,27770,6,424
TCP,16941,6,424
TCP,50958,6,424
TCP,22429,6,424
TCP,29965,6,424
TCP,29959,6,424
TCP,19447,6,424
TCP,24430,6,424
TCP,26567,6,424
TCP,15469,6,424
TCP,31847,6,424
TCP,22318,6,424
TCP,25923,6,424
TCP,17367,6,424
TCP,16170,6,424
TCP,15352,6,424
TCP,23794,6,424
TCP,32536,6,424
TCP,27409,6,424
TCP,29555,6,424
TCP,23970,6,424
TCP,27721,6,424
TCP,19858,6,424
TCP,47628,6,424
TCP,30342,6,424
TCP,42903,7,422
TCP,19809,7,422
TCP,34945,7,422
TCP,19515,7,422
TCP,40834,7,422
TCP,51816,7,422
TCP,50235,7,422
TCP,14207,7,422
TCP,38298,7,422
TCP,40312,7,422
TCP,32586,7,422
TCP,40252,7,422
TCP,47304,7,422
TCP,47939,7,422
TCP,13020,7,422
TCP,47238,7,422
TCP,19839,7,422
TCP,42185,7,422
TCP,48097,7,422
UDP,17616,7,422
TCP,48272,7,422
TCP,29606,7,422
TCP,44204,7,422
TCP,14763,7,422
TCP,42659,7,422
TCP,23433,7,422
TCP,31696,7,422
TCP,46009,7,422
TCP,42452,7,422
UDP,50006,10,420
UDP,49921,10,420
UDP,48857,10,420
UDP,41068,10,420
UDP,7821,10,420
UDP,45281,10,420
UDP,13667,10,420
UDP,48868,10,420
UDP,28210,10,420
TCP,19896,6,420
UDP,22298,8,420
UDP,28759,10,420
UDP,12414,10,420
UDP,57936,10,420
UDP,7795,8,420
UDP,57933,10,420
UDP,16729,10,420
UDP,21044,10,420
UDP,40502,10,420
UDP,53585,10,420
UDP,20592,10,420
UDP,24493,10,420
UDP,32567,10,420
UDP,19348,10,420
UDP,24781,10,420
UDP,59999,10,420
UDP,22254,10,420
UDP,60175,10,420
UDP,13949,10,420
UDP,5183,10,420
UDP,40844,10,420
UDP,55885,10,420
UDP,45923,10,420
UDP,8627,10,420
UDP,52342,10,420
UDP,19517,8,420
UDP,39481,10,420
UDP,20439,10,420
UDP,36942,10,420
TCP,32621,6,420
UDP,25907,8,420
UDP,42261,10,420
UDP,28060,10,420
UDP,43056,10,420
UDP,21251,10,420
UDP,41173,10,420
UDP,6401,10,420
UDP,56742,10,420
UDP,31976,10,420
UDP,19879,10,420
UDP,12450,10,420
UDP,30285,10,420
UDP,55840,10,420
UDP,13657,10,420
UDP,26363,10,420
UDP,43131,8,420
TCP,29402,6,420
TCP,32350,6,420
UDP,30896,8,420
TCP,30967,6,420
TCP,31083,6,420
UDP,52324,10,420
UDP,38528,10,420
UDP,41310,10,420
UDP,28056,10,420
UDP,39291,10,420
UDP,36801,10,420
UDP,40836,10,420
UDP,40835,10,420
UDP,28391,10,420
UDP,5198,10,420
UDP,41953,10,420
UDP,20689,10,420
UDP,39535,10,420
UDP,48977,10,420
UDP,57951,10,420
UDP,44606,10,420
UDP,6800,10,420
UDP,23763,10,420
UDP,55831,10,420
UDP,55500,10,420
UDP,41266,10,420
UDP,19478,8,420
UDP,57927,10,420
UDP,43913,10,420
UDP,29765,10,420
UDP,38060,10,420
UDP,8884,10,420
UDP,36785,8,420
UDP,57988,10,420
UDP,19406,10,420
UDP,46958,10,420
UDP,51793,10,420
UDP,41990,10,420
TCP,31664,6,420
UDP,33263,10,420
UDP,40960,10,420
UDP,12904,10,420
UDP,28110,10,420
UDP,18902,10,420
UDP,11995,10,420
UDP,15452,10,420
UDP,39262,10,420
UDP,13843,10,420
UDP,60006,10,420
UDP,22929,8,420
UDP,29981,10,420
UDP,53648,10,420
UDP,29463,10,420
UDP,21917,10,420
UDP,49802,10,420
UDP,32493,10,420
UDP,27957,10,420
UDP,53527,10,420
TCP,55747,6,420
UDP,11157,10,420
UDP,15390,10,420
UDP,39260,10,420
UDP,53514,10,420
UDP,23759,10,420
UDP,28196,10,420
UDP,20433,10,420
UDP,17428,10,420
UDP,54576,10,420
UDP,22209,10,420
UDP,28118,10,420
UDP,44778,10,420
UDP,5110,10,420
UDP,51100,10,420
UDP,7115,10,420
UDP,12021,8,420
UDP,27612,10,420
UDP,37570,10,420
UDP,30123,8,420
UDP,39722,10,420
UDP,53670,10,420
UDP,29276,8,420
UDP,28136,10,420
UDP,18878,10,420
TCP,299,6,420
UDP,49834,10,420
UDP,36991,10,420
UDP,43518,10,420
UDP,52246,10,420
UDP,51343,10,420
UDP,44590,10,420
UDP,10586,10,420
UDP,20149,10,420
UDP,39777,8,420
UDP,59657,10,420
UDP,14072,10,420
UDP,58362,10,420
UDP,13642,10,420
UDP,16709,10,420
UDP,9575,10,420
UDP,59210,10,420
UDP,27966,10,420
UDP,55341,10,420
UDP,25024,10,420
UDP,7863,10,420
UDP,54553,10,420
TCP,17659,6,420
UDP,60072,10,420
UDP,19106,10,420
UDP,39817,10,420
UDP,46297,10,420
UDP,26187,10,420
UDP,39225,10,420
UDP,14809,10,420
UDP,21025,10,420
UDP,24431,10,420
UDP,6758,10,420
UDP,27662,10,420
UDP,50723,10,420
UDP,26140,10,420
UDP,41899,10,420
UDP,5336,8,420
UDP,32640,10,420
UDP,40863,10,420
UDP,38494,10,420
UDP,52222,10,420
UDP,11074,8,420
UDP,4982,10,420
UDP,39220,10,420
UDP,38487,10,420
UDP,54539,10,420
UDP,22192,8,420
UDP,18142,10,420
UDP,27972,10,420
UDP,59810,10,420
UDP,32436,8,420
UDP,34101,10,420
UDP,8653,10,420
UDP,37955,10,420
UDP,27203,10,420
UDP,17508,10,420
UDP,23438,8,420
UDP,811,10,420
UDP,51310,10,420
UDP,28066,10,420
UDP,33300,10,420
UDP,6228,10,420
UDP,51147,10,420
UDP,39213,10,420
UDP,39204,10,420
UDP,55792,10,420
UDP,54495,10,420
UDP,36686,10,420
UDP,46046,10,420
UDP,51780,10,420
UDP,41084,10,420
UDP,49157,10,420
UDP,49854,10,420
UDP,48680,10,420
UDP,9623,10,420
UDP,57402,10,420
UDP,12279,10,420
UDP,48694,10,420
UDP,38594,10,420
UDP,55359,10,420
UDP,21938,10,420
UDP,18128,10,420
UDP,47574,10,420
UDP,13622,10,420
UDP,11350,10,420
UDP,30686,8,420
UDP,15716,10,420
UDP,36622,10,420
UDP,30941,10,420
UDP,43956,10,420
UDP,36619,10,420
UDP,29938,10,420
UDP,44857,10,420
UDP,9890,10,420
UDP,12498,10,420
UDP,52706,10,420
UDP,59130,10,420
UDP,24079,10,420
UDP,20112,10,420
UDP,14295,8,420
UDP,40803,10,420
UDP,40924,10,420
UDP,22678,10,420
UDP,42298,10,420
UDP,40003,10,420
UDP,28859,10,420
UDP,30967,10,420
UDP,40006,10,420
UDP,28453,10,420
UDP,28100,10,420
UDP,13482,10,420
UDP,47233,10,420
UDP,40010,10,420
UDP,30681,10,420
UDP,9270,10,420
UDP,11188,10,420
UDP,35862,10,420
UDP,23908,8,420
TCP,30744,6,420
UDP,20400,10,420
UDP,24131,10,420
UDP,18114,10,420
UDP,53460,10,420
UDP,36508,10,420
UDP,34943,10,420
UDP,31009,10,420
UDP,21440,10,420
UDP,57909,10,420
UDP,33017,10,420
UDP,55939,10,420
UDP,45454,10,420
UDP,50338,10,420
UDP,9872,10,420
UDP,36485,6,420
UDP,56953,10,420
UDP,36482,10,420
UDP,20093,10,420
UDP,16131,10,420
TCP,54166,6,420
UDP,19100,10,420
UDP,54934,10,420
UDP,12392,8,420
UDP,31850,10,420
UDP,9663,10,420
UDP,16272,10,420
UDP,28132,10,420
UDP,28168,10,420
UDP,44898,10,420
UDP,22378,10,420
UDP,40914,10,420
UDP,55737,10,420
UDP,19435,10,420
UDP,23669,10,420
UDP,17101,10,420
UDP,48504,10,420
UDP,46817,10,420
UDP,38606,10,420
UDP,36445,10,420
UDP,59182,8,420
UDP,28040,10,420
UDP,29928,10,420
UDP,30336,10,420
UDP,24947,10,420
UDP,31410,10,420
UDP,46514,10,420
UDP,12629,8,420
UDP,33608,10,420
UDP,13873,10,420
UDP,41288,8,420
UDP,11048,10,420
UDP,5958,10,420
UDP,30511,10,420
UDP,20081,10,420
UDP,11213,10,420
UDP,29381,10,420
UDP,12238,10,420
UDP,59687,10,420
UDP,44163,8,420
UDP,23799,10,420
UDP,21160,10,420
UDP,10613,10,420
UDP,17670,8,420
UDP,42325,10,420
UDP,45463,10,420
UDP,5952,10,420
UDP,50249,8,420
UDP,34283,8,420
UDP,36431,10,420
UDP,16475,10,420
UDP,28003,10,420
UDP,33560,10,420
UDP,40774,10,420
UDP,17677,10,420
UDP,8136,10,420
UDP,13922,10,420
UDP,42821,10,420
UDP,46376,10,420
UDP,40856,10,420
UDP,30365,10,420
UDP,43971,6,420
UDP,46941,10,420
UDP,21837,10,420
UDP,41007,10,420
UDP,44521,10,420
UDP,28149,10,420
UDP,30465,10,420
UDP,7915,10,420
UDP,26462,8,420
UDP,33532,10,420
UDP,11226,8,420
UDP,4835,10,420
UDP,14852,10,420
UDP,14122,10,420
UDP,7917,10,420
UDP,42331,10,420
UDP,27552,10,420
UDP,27380,10,420
UDP,46272,10,420
UDP,33023,10,420
UDP,30392,10,420
UDP,15099,10,420
TCP,17745,6,420
UDP,23323,8,420
UDP,15835,10,420
UDP,33348,10,420
UDP,54242,10,420
UDP,42810,10,420
UDP,12521,10,420
UDP,18315,10,420
UDP,29017,10,420
UDP,28094,10,420
UDP,11234,10,420
UDP,26806,10,420
UDP,36405,10,420
UDP,18045,10,420
UDP,32925,10,420
UDP,35101,10,420
UDP,23740,10,420
UDP,37882,8,420
UDP,8706,10,420
UDP,21011,10,420
UDP,9029,10,420
UDP,55559,10,420
UDP,33510,10,420
UDP,57308,10,420
UDP,35112,10,420
UDP,40121,10,420
UDP,29921,10,420
UDP,36356,10,420
UDP,46080,10,420
UDP,20060,10,420
UDP,44317,8,420
UDP,8221,8,420
UDP,45671,10,420
UDP,23019,10,420
UDP,28007,10,420
UDP,22089,10,420
TCP,53711,6,420
TCP,55213,6,420
UDP,56271,10,420
UDP,16552,8,420
UDP,23310,10,420
UDP,40640,10,420
UDP,37443,10,420
UDP,5889,10,420
UDP,58711,10,420
UDP,9726,10,420
UDP,10313,10,420
UDP,10312,10,420
UDP,15858,10,420
UDP,9727,8,420
UDP,11835,10,420
UDP,12758,10,420
UDP,35969,8,420
UDP,18615,10,420
UDP,18612,10,420
UDP,51242,10,420
UDP,11511,10,420
UDP,9012,10,420
UDP,26310,10,420
UDP,8717,10,420
UDP,4213,10,420
UDP,6538,10,420
UDP,13338,10,420
UDP,37533,10,420
UDP,7619,8,420
UDP,5876,10,420
UDP,20739,10,420
UDP,16577,10,420
UDP,7347,10,420
UDP,7617,10,420
UDP,40756,10,420
UDP,19205,10,420
UDP,26564,10,420
UDP,23725,10,420
UDP,14879,10,420
UDP,33474,10,420
UDP,44025,10,420
UDP,11842,10,420
UDP,7612,10,420
UDP,52127,10,420
UDP,35167,10,420
UDP,28085,10,420
UDP,42516,10,420
UDP,28527,10,420
UDP,8399,8,420
UDP,30205,10,420
UDP,57844,10,420
UDP,9732,8,420
UDP,28294,10,420
UDP,40646,10,420
UDP,23724,10,420
UDP,41059,10,420
UDP,26038,10,420
UDP,32160,10,420
UDP,35183,10,420
UDP,35195,10,420
UDP,19089,8,420
UDP,22069,10,420
UDP,40192,8,420
UDP,30624,8,420
UDP,19769,10,420
UDP,47435,10,420
UDP,57522,10,420
UDP,29816,10,420
UDP,32387,10,420
UDP,36236,10,420
UDP,56285,10,420
UDP,23275,10,420
UDP,7496,10,420
UDP,58988,10,420
UDP,57977,10,420
UDP,14443,10,420
UDP,30415,10,420
UDP,9746,10,420
UDP,48243,10,420
UDP,21750,10,420
UDP,35253,10,420
UDP,45005,10,420
UDP,10264,10,420
UDP,48269,10,420
UDP,33499,10,420
UDP,19824,10,420
UDP,28283,10,420
UDP,18348,10,420
UDP,49580,10,420
UDP,40647,10,420
UDP,20017,10,420
UDP,15896,10,420
UDP,17015,10,420
UDP,27503,10,420
UDP,27003,10,420
UDP,57467,10,420
UDP,11853,10,420
UDP,40651,10,420
UDP,46937,10,420
UDP,12840,10,420
UDP,43339,10,420
UDP,41798,10,420
UDP,12189,10,420
UDP,10241,10,420
UDP,51257,10,420
UDP,13335,10,420
UDP,49358,10,420
UDP,51992,10,420
UDP,35284,10,420
UDP,4398,10,420
UDP,16616,10,420
UDP,53091,10,420
UDP,33498,10,420
UDP,40738,10,420
UDP,5790,10,420
UDP,58845,10,420
UDP,18497,10,420
UDP,54031,10,420
UDP,41051,10,420
UDP,44147,8,420
UDP,37331,10,420
UDP,28013,10,420
UDP,13566,10,420
UDP,4435,10,420
UDP,41001,10,420
UDP,40317,10,420
UDP,34181,10,420
UDP,40323,10,420
UDP,16153,10,420
UDP,7949,10,420
UDP,4722,10,420
UDP,50013,10,420
UDP,26794,10,420
UDP,40730,10,420
UDP,28069,10,420
UDP,51267,10,420
UDP,47176,10,420
UDP,8420,10,420
UDP,20651,8,420
UDP,32378,10,420
UDP,32185,8,420
UDP,18484,10,420
UDP,22427,10,420
UDP,54010,10,420
UDP,38858,10,420
UDP,42079,10,420
UDP,30196,10,420
UDP,44458,10,420
UDP,12174,10,420
UDP,12370,10,420
UDP,24576,10,420
UDP,50005,10,420
UDP,10138,10,420
UDP,53146,10,420
UDP,45044,10,420
UDP,8484,10,420
UDP,28912,10,420
UDP,23716,8,420
UDP,30191,10,420
UDP,14508,6,420
UDP,35994,10,420
UDP,31943,10,420
UDP,25588,10,420
UDP,37348,8,420
UDP,8427,10,420
UDP,45051,10,420
UDP,7558,10,420
UDP,14515,10,420
UDP,40707,10,420
UDP,26666,10,420
UDP,41573,10,420
UDP,25182,10,420
UDP,8495,10,420
UDP,23674,10,420
UDP,58292,10,420
UDP,40993,10,420
UDP,10709,10,420
UDP,13581,10,420
UDP,14938,10,420
UDP,11899,10,420
UDP,20984,10,420
UDP,5559,10,420
UDP,35401,10,420
UDP,51278,10,420
UDP,35499,10,420
UDP,28076,10,420
UDP,16905,10,420
UDP,49486,10,420
UDP,14558,10,420
UDP,46095,10,420
UDP,53231,10,420
UDP,44103,10,420
UDP,44357,10,420
UDP,25989,10,420
UDP,30077,10,420
UDP,22459,10,420
UDP,22463,10,420
UDP,8011,10,420
UDP,9792,8,420
UDP,53244,10,420
UDP,23846,10,420
UDP,7986,10,420
UDP,4609,10,420
UDP,13735,10,420
UDP,32203,10,420
UDP,9797,10,420
UDP,44406,8,420
UDP,51391,10,420
UDP,56671,10,420
UDP,40890,10,420
UDP,30520,10,420
UDP,42457,8,420
UDP,12527,10,420
UDP,53855,10,420
UDP,45105,10,420
UDP,13206,10,420
UDP,4634,6,420
UDP,7990,10,420
UDP,9448,8,420
UDP,28072,10,420
UDP,8959,10,420
UDP,17941,10,420
UDP,28029,10,420
UDP,19955,10,420
UDP,11309,10,420
TCP,29300,6,420
TCP,44904,7,418
TCP,34758,7,418
TCP,47503,7,418
UDP,22784,9,418
UDP,23640,9,418
TCP,27200,7,418
TCP,45013,7,418
UDP,44398,9,418
TCP,47499,7,418
TCP,41172,7,418
UDP,16180,9,418
UDP,12128,9,418
UDP,13995,9,418
TCP,49487,7,418
TCP,37935,7,418
UDP,21888,9,418
UDP,20715,9,418
TCP,45797,7,418
TCP,52127,7,418
UDP,18201,9,418
TCP,36556,7,418
TCP,43799,7,418
UDP,14081,9,418
TCP,43800,7,418
TCP,51018,7,418
TCP,46622,7,418
TCP,44834,7,418
TCP,43813,7,418
UDP,8285,9,418
UDP,7521,9,418
TCP,7987,7,418
TCP,51011,7,418
TCP,51522,7,418
TCP,19270,7,418
TCP,45035,7,418
UDP,22038,9,418
UDP,14800,9,418
UDP,51129,9,418
TCP,33235,7,418
TCP,35462,7,418
