Protocol,Port,Packets,Bytes
TCP,16327,300,426000
TCP,39517,300,426000
TCP,17256,300,426000
TCP,37815,300,426000
TCP,28413,300,426000
TCP,38757,300,426000
TCP,29871,300,426000
TCP,44771,300,426000
TCP,29160,300,426000
TCP,26368,300,426000
TCP,33051,300,426000
TCP,32752,300,426000
TCP,24382,300,426000
TCP,32450,16384,425996
TCP,32657,16384,425996
TCP,32921,16384,425996
TCP,14416,12288,425990
TCP,24445,12288,425990
TCP,32075,12288,425990
TCP,17943,12288,425989
TCP,32622,8192,425984
TCP,32966,8192,425984
TCP,32268,8192,425984
TCP,12980,8192,425984
TCP,19137,8192,425984
TCP,32011,8192,425984
UDP,50551,8192,425984
TCP,44844,8192,425984
TCP,4853,10592,423680
UDP,7839,400,422800
TCP,44931,900,421300
UDP,17242,2100,420000
UDP,12560,2100,420000
TCP,31591,10492,419680
UDP,22708,8192,417793
TCP,36342,800,416800
UDP,25826,300,414600
TCP,4437,12388,413606
TCP,4216,8292,413600
UDP,16400,69548,413146
TCP,11042,20480,409618
UDP,31069,4096,409600
TCP,49402,8192,409600
TCP,14097,800,407200
UDP,36427,2700,406400
UDP,16705,8192,405506
UDP,21506,4096,405504
TCP,6411,10096,403840
UDP,44629,1400,403000
UDP,12200,86016,401459
UDP,8406,24576,401420
TCP,49739,1500,399201
UDP,14725,4096,397312
UDP,14318,800,395500
TCP,14987,900,394100
TCP,49310,8192,393216
UDP,56308,4296,392832
TCP,6410,9692,390880
TCP,17662,800,389600
TCP,37777,9692,387680
TCP,8834,20680,385241
UDP,18130,111136,385099
UDP,10655,93540,385077
UDP,43064,43488,385058
UDP,19023,12288,385030
TCP,29317,9596,383840
UDP,7587,9096,383404
UDP,50030,93856,381627
UDP,18619,29376,381507
UDP,50670,57344,380971
UDP,7441,28672,380952
UDP,53603,4096,380928
TCP,14802,41060,380881
UDP,15062,1900,380000
UDP,12287,2900,379900
TCP,4771,9492,379680
UDP,18482,52760,377536
TCP,37702,102400,376973
TCP,14013,53248,376899
TCP,16250,53248,376899
TCP,17147,49152,376893
TCP,16304,12288,376838
UDP,8125,4096,376832
UDP,7463,4096,376832
UDP,14499,4096,376832
UDP,8689,4096,376832
TCP,8165,8192,376832
UDP,32545,4096,376832
TCP,16783,8192,376832
UDP,8224,4096,376832
UDP,12988,4096,376832
UDP,26441,4096,376832
UDP,19874,4096,376832
TCP,12816,8192,376832
TCP,12781,8192,376832
TCP,10743,8192,376832
TCP,6264,9392,375680
TCP,6431,9392,375680
TCP,6238,9392,375680
TCP,43134,1100,374400
TCP,23424,8492,373648
UDP,36675,4800,373004
TCP,22988,4096,372736
TCP,16503,4096,372736
TCP,42001,4096,372736
TCP,25637,4096,372736
TCP,5592,9292,371680
UDP,15620,12288,368648
TCP,43043,9192,367680
TCP,29991,9192,367680
TCP,5800,5096,366224
TCP,49419,300,366100
TCP,43939,8292,364448
TCP,16707,8292,364448
TCP,43630,9092,363680
TCP,43259,9092,363680
TCP,43538,9092,363680
TCP,7766,9092,363680
TCP,43539,9092,363680
TCP,8652,9092,363680
TCP,43176,9092,363680
UDP,22087,3800,363000
TCP,30091,4896,362993
UDP,8965,8592,360864
UDP,53575,12288,360458
UDP,54052,4996,360449
TCP,7032,8192,360448
TCP,34330,8192,360448
UDP,19302,7496,359808
UDP,33967,1100,359800
TCP,4766,8992,359680
TCP,43224,8992,359680
TCP,18299,8992,359680
TCP,5692,8992,359680
UDP,14668,5096,359432
UDP,49524,1700,358700
UDP,50722,1700,358700
TCP,32010,8392,357464
TCP,43635,8892,355680
TCP,43997,8892,355680
TCP,43027,8892,355680
TCP,43303,8892,355680
TCP,43767,8892,355680
TCP,43764,8892,355680
TCP,6465,8892,355680
TCP,43753,8892,355680
TCP,43995,8892,355680
TCP,51075,8892,355680
TCP,43724,8892,355680
TCP,4758,8892,355680
TCP,43981,8892,355680
TCP,43375,8892,355680
UDP,16100,4096,352256
TCP,5872,12888,351685
TCP,43904,8792,351680
TCP,43884,8792,351680
TCP,43435,8792,351680
TCP,6381,8792,351680
TCP,43896,8792,351680
TCP,4979,8792,351680
TCP,41313,8792,351680
TCP,43194,8792,351680
TCP,5089,8792,351680
TCP,43312,8792,351680
TCP,1005,8792,351680
TCP,43771,8792,351680
TCP,43989,8792,351680
TCP,43786,8792,351680
TCP,43095,8792,351680
TCP,43793,8792,351680
TCP,5667,1300,350400
UDP,54915,1200,349200
UDP,4831,20480,348166
UDP,6398,12288,348163
UDP,5953,8192,348161
UDP,12800,5800,348000
TCP,17006,45556,347735
TCP,33357,8692,347680
TCP,43128,8692,347680
TCP,43082,8692,347680
TCP,43396,8692,347680
TCP,5139,8692,347680
TCP,4736,8692,347680
TCP,43449,8692,347680
TCP,6259,8692,347680
TCP,43014,8692,347680
TCP,43386,8692,347680
TCP,8516,8692,347680
TCP,43887,8692,347680
TCP,43616,8692,347680
TCP,43463,8692,347680
TCP,5808,8692,347680
TCP,43866,8692,347680
TCP,43574,8692,347680
TCP,43026,8692,347680
TCP,50238,600,346600
TCP,23381,8592,346080
UDP,8828,8192,344064
TCP,8050,8192,344064
UDP,8772,8192,344064
TCP,15338,8492,343880
TCP,22959,8492,343880
TCP,4625,8592,343780
TCP,11390,49552,343741
TCP,43810,8592,343680
TCP,43826,8592,343680
TCP,43607,8592,343680
TCP,29568,8592,343680
TCP,43235,8592,343680
TCP,43218,8592,343680
TCP,31418,8592,343680
TCP,43849,8592,343680
TCP,5918,8592,343680
TCP,5532,8592,343680
TCP,43536,8592,343680
TCP,4835,8592,343680
TCP,43403,8592,343680
TCP,43934,8592,343680
TCP,43485,8592,343680
TCP,43466,8592,343680
TCP,4717,8592,343680
TCP,26205,8592,343680
UDP,14452,1700,340000
UDP,12500,1700,340000
TCP,49417,900,339700
TCP,8653,12588,339685
TCP,43976,8492,339680
TCP,43102,8492,339680
TCP,43636,8492,339680
TCP,43620,8492,339680
TCP,6914,8492,339680
TCP,43302,8492,339680
TCP,43484,8492,339680
TCP,43318,8492,339680
TCP,43658,8492,339680
TCP,45392,8492,339680
TCP,56045,8492,339680
TCP,30389,8492,339680
TCP,43686,8492,339680
TCP,43572,8492,339680
TCP,8698,8492,339680
TCP,9018,8492,339680
TCP,43042,8492,339680
TCP,43570,8492,339680
TCP,5915,8492,339680
TCP,43146,8492,339680
TCP,33352,8492,339680
TCP,43452,8492,339680
TCP,43175,8492,339680
TCP,5077,8492,339680
TCP,43115,8492,339680
TCP,43008,8492,339680
TCP,43967,8492,339680
TCP,43291,8492,339680
TCP,43282,8492,339680
TCP,2196,8392,338080
UDP,50472,1600,337600
UDP,11911,94208,335917
UDP,7126,8192,335872
TCP,43480,8392,335680
TCP,43827,8392,335680
TCP,8662,8392,335680
TCP,8670,8392,335680
TCP,43059,8392,335680
TCP,43623,8392,335680
TCP,14479,8392,335680
TCP,9665,8392,335680
TCP,9839,8392,335680
TCP,23339,8392,335680
TCP,9944,8392,335680
TCP,8679,8392,335680
TCP,27254,8392,335680
TCP,43444,8392,335680
TCP,4470,8392,335680
TCP,4619,8392,335680
TCP,43034,8392,335680
TCP,43661,8392,335680
TCP,45391,8392,335680
TCP,5921,8392,335680
TCP,4510,8392,335680
TCP,23569,8392,335680
TCP,43068,8392,335680
TCP,43919,8392,335680
TCP,11690,8392,335680
TCP,13168,8392,335680
TCP,32602,8392,335680
TCP,27000,8392,335680
TCP,43316,8392,335680
TCP,5916,8392,335680
TCP,43490,8392,335680
TCP,43367,8392,335680
TCP,4641,8392,335680
UDP,11007,3000,332900
TCP,8687,8292,332880
TCP,5665,1400,332000
TCP,33339,8292,331680
TCP,43001,8292,331680
TCP,30659,8292,331680
TCP,43931,8292,331680
TCP,23182,8292,331680
TCP,43513,8292,331680
TCP,28057,8292,331680
TCP,15922,8292,331680
TCP,43118,8292,331680
TCP,43545,8292,331680
TCP,43949,8292,331680
TCP,12710,8292,331680
TCP,13033,8292,331680
TCP,33899,8292,331680
TCP,8887,8292,331680
TCP,5925,8292,331680
TCP,33956,8292,331680
TCP,43416,8292,331680
TCP,43656,8292,331680
TCP,24026,8292,331680
TCP,23341,8292,331680
TCP,43649,8292,331680
TCP,12560,8292,331680
TCP,8660,8292,331680
TCP,15157,8292,331680
TCP,16203,8292,331680
TCP,16902,8292,331680
TCP,4472,8292,331680
TCP,15742,8292,331680
TCP,11117,8292,331680
TCP,24258,8292,331680
TCP,15159,8292,331680
TCP,16041,61440,327759
TCP,17586,53248,327753
TCP,10211,53248,327753
TCP,12304,40960,327735
TCP,15577,40960,327729
TCP,18841,32768,327723
TCP,19116,32768,327716
TCP,18869,28672,327710
TCP,10747,20480,327703
TCP,57766,16384,327692
TCP,32564,8192,327686
TCP,20808,10992,327684
TCP,17778,12288,327682
UDP,13232,12288,327681
TCP,11493,8192,327680
TCP,11469,8192,327680
TCP,11842,8192,327680
TCP,11760,8192,327680
TCP,8690,8192,327680
TCP,22246,8192,327680
TCP,11199,8192,327680
TCP,33888,8192,327680
TCP,11210,8192,327680
TCP,11752,8192,327680
TCP,18135,8192,327680
TCP,24403,8192,327680
TCP,11226,8192,327680
TCP,6677,8192,327680
TCP,11703,8192,327680
TCP,12389,8192,327680
TCP,30514,8192,327680
TCP,43692,8192,327680
TCP,30566,8192,327680
TCP,17968,8192,327680
TCP,11688,8192,327680
TCP,11686,8192,327680
TCP,10587,8192,327680
TCP,43080,8192,327680
TCP,28919,8192,327680
TCP,10597,8192,327680
TCP,8078,8192,327680
TCP,22068,8192,327680
TCP,15433,4096,327680
TCP,4294,8192,327680
TCP,10616,8192,327680
TCP,34532,8192,327680
TCP,43405,8192,327680
TCP,11234,8192,327680
TCP,10205,8192,327680
TCP,39200,8192,327680
TCP,11280,8192,327680
TCP,4587,8192,327680
TCP,23337,8192,327680
TCP,47129,8192,327680
TCP,20143,8192,327680
TCP,32580,8192,327680
TCP,8664,8192,327680
TCP,836,8192,327680
TCP,7414,8192,327680
TCP,53002,8192,327680
TCP,6780,8192,327680
TCP,5930,8192,327680
TCP,7589,8192,327680
TCP,10766,8192,327680
TCP,11787,8192,327680
TCP,50155,8192,327680
TCP,11402,8192,327680
TCP,11408,8192,327680
TCP,5934,8192,327680
TCP,16675,8192,327680
TCP,10793,8192,327680
TCP,25271,8192,327680
TCP,12800,8192,327680
TCP,11441,8192,327680
UDP,50402,4096,327680
TCP,10822,8192,327680
TCP,34164,8192,327680
TCP,15929,8192,327680
TCP,43940,8192,327680
TCP,23715,8192,327680
TCP,27272,8192,327680
TCP,14389,8192,327680
TCP,11529,8192,327680
TCP,7632,8192,327680
TCP,11450,8192,327680
TCP,7641,8192,327680
TCP,6954,8192,327680
TCP,11498,8192,327680
TCP,9855,8192,327680
UDP,57450,4096,327680
TCP,8363,8192,327680
TCP,23899,8192,327680
UDP,4934,4096,327680
TCP,50954,8192,327680
TCP,11676,8192,327680
TCP,36251,8192,327680
TCP,6575,8192,327680
TCP,7561,4196,322224
UDP,40778,1100,320100
UDP,9831,32768,319510
UDP,4479,4196,317104
TCP,23560,1500,316200
TCP,6292,7896,315840
UDP,19946,1500,315000
UDP,37862,1900,313700
TCP,52607,6096,311298
UDP,8278,18284,310804
UDP,50028,188416,307380
UDP,4584,61644,307049
TCP,6180,500,306900
TCP,12359,4196,306344
TCP,21106,6296,305843
TCP,18738,6196,305842
TCP,21693,4196,305840
UDP,51820,1200,305000
UDP,8948,81920,303146
UDP,3324,4096,303104
TCP,43716,400,302000
TCP,50358,200,300000
TCP,46497,200,300000
TCP,34823,200,300000
TCP,6497,7496,299840
TCP,9065,500,298800
TCP,18213,500,298000
UDP,52036,1400,295400
UDP,51872,1400,295400
TCP,14522,86016,295034
TCP,11318,57344,294991
TCP,19751,32768,294955
TCP,11765,8192,294918
TCP,44873,200,294000
TCP,4865,6596,292040
TCP,38801,7296,291840
TCP,6293,7296,291840
UDP,4273,1500,291200
UDP,11693,176128,290947
UDP,14846,2700,287000
TCP,10400,4096,286720
UDP,53507,800,284800
UDP,42955,1600,284800
UDP,15364,3300,284100
TCP,52589,2300,284003
TCP,6603,200,284000
TCP,36105,200,284000
TCP,8943,200,284000
TCP,40468,200,284000
TCP,52584,200,284000
TCP,30740,200,284000
TCP,40256,200,284000
TCP,17907,200,284000
TCP,37590,200,284000
TCP,10638,200,284000
TCP,28656,200,284000
TCP,13183,200,284000
TCP,52901,200,284000
TCP,49406,200,284000
TCP,31898,200,284000
TCP,35868,200,284000
TCP,6902,4796,282560
TCP,11754,6996,279840
TCP,14219,500,279000
UDP,32785,4096,278528
UDP,7300,300,278100
UDP,37698,700,276300
TCP,27956,700,276300
UDP,19303,4696,274560
TCP,9030,4096,274432
TCP,9029,4096,274432
TCP,10946,5296,274192
UDP,6985,900,273800
TCP,4929,4796,273760
TCP,4911,5296,273540
TCP,9095,5900,273300
TCP,39039,600,271800
UDP,11300,36864,270345
UDP,15252,4096,270336
TCP,49537,4196,270292
TCP,39593,6696,267840
TCP,31572,6696,267840
TCP,5972,1400,267100
UDP,27432,4096,266240
TCP,24963,24576,262174
TCP,32341,24576,262174
UDP,6090,28672,262168
TCP,32993,4096,262144
UDP,34530,4096,262144
TCP,20353,4096,262144
TCP,12397,4096,262144
TCP,13503,4096,262144
TCP,13501,4096,262144
TCP,32386,4096,262144
TCP,51830,4096,262144
TCP,50249,4096,262144
TCP,7345,4096,262144
TCP,6436,6496,259840
TCP,43391,6496,259840
UDP,17846,57344,258077
TCP,6434,6396,255840
TCP,6931,4296,253760
UDP,17640,3900,252400
TCP,23392,301212,252364
TCP,9512,6296,251840
TCP,31576,6296,251840
TCP,5608,6296,251840
TCP,31544,6296,251840
TCP,53894,4196,250960
TCP,17320,8992,250701
TCP,9425,4196,249760
TCP,8728,4796,248192
TCP,31599,6196,247840
TCP,31570,6196,247840
TCP,31537,6196,247840
TCP,52311,4296,247492
TCP,43028,5596,246240
TCP,9692,8192,245765
TCP,49282,4096,245760
UDP,31974,4096,245760
UDP,9194,4096,245760
TCP,22710,4096,245760
TCP,10422,4096,245760
UDP,50906,4096,245760
TCP,29193,4096,245760
TCP,18938,4096,245760
UDP,52895,4096,245760
TCP,26096,4096,245760
TCP,49318,4096,245760
TCP,40862,4096,245760
UDP,51282,4096,245760
UDP,42554,4096,245760
TCP,51193,4096,245760
TCP,39605,4096,245760
TCP,37348,4096,245760
TCP,27957,4096,245760
TCP,51700,4096,245760
TCP,53676,4096,245760
TCP,34758,4096,245760
TCP,40406,4096,245760
TCP,13430,4096,245760
UDP,45680,4096,245760
TCP,40249,4096,245760
TCP,56512,4096,245760
TCP,24407,4096,245760
TCP,50504,4096,245760
TCP,16412,4096,245760
TCP,44476,4096,245760
TCP,40328,4096,245760
TCP,55912,4096,245760
TCP,23995,4096,245760
TCP,55198,4096,245760
TCP,22437,4096,245760
TCP,16881,4696,245392
TCP,37140,200,244800
TCP,5857,5296,244608
TCP,6425,6096,243840
TCP,8514,21180,241016
TCP,17004,4796,240992
TCP,6403,5996,239840
UDP,8310,4096,237568
TCP,6287,5896,237040
TCP,43804,25176,237022
TCP,6255,5896,235840
TCP,31533,5896,235840
TCP,32167,4496,233792
TCP,8014,4596,232992
TCP,10945,37264,232541
TCP,4855,5796,231840
TCP,6205,5796,231840
TCP,31585,5796,231840
TCP,6427,5796,231840
TCP,4903,5796,231840
TCP,4769,20880,229014
UDP,44099,900,229000
TCP,4761,4496,228992
TCP,4892,5696,227840
TCP,31569,5696,227840
TCP,5274,5696,227840
TCP,5160,5696,227840
TCP,5328,5696,227840
TCP,5142,5696,227840
TCP,43769,5696,227840
UDP,52260,1500,225900
UDP,46038,4096,225280
TCP,6423,5596,223840
TCP,5394,5596,223840
TCP,6213,5596,223840
TCP,4836,5596,223840
TCP,5835,5596,223840
TCP,4863,5596,223840
TCP,31500,5596,223840
TCP,5707,5596,223840
TCP,5870,5596,223840
TCP,6429,5596,223840
TCP,31508,5596,223840
TCP,43814,5596,223840
TCP,40928,28872,223428
UDP,9121,5296,222432
UDP,54184,800,222400
TCP,18159,45156,221253
TCP,32478,8292,221198
TCP,43605,4296,220992
TCP,4255,4296,220992
TCP,11631,4296,220992
TCP,5383,4696,220608
TCP,4772,5096,220224
TCP,4918,5496,219840
TCP,31556,5496,219840
TCP,43739,5496,219840
TCP,43897,5496,219840
TCP,5829,5496,219840
TCP,6413,5496,219840
TCP,1019,5496,219840
TCP,6491,5496,219840
TCP,43857,5496,219840
TCP,33036,8292,218198
UDP,5846,500,217900
UDP,7963,2100,217300
TCP,23393,98404,217133
TCP,17229,86116,217114
UDP,27015,4096,217088
TCP,12185,28772,217028
TCP,32149,24676,217022
TCP,8085,24676,217022
TCP,10354,16484,217010
TCP,49851,4196,216992
TCP,32656,4196,216992
TCP,49538,4196,216992
TCP,10859,4196,216992
TCP,5773,4196,216992
TCP,24655,4196,216992
TCP,4250,4196,216992
TCP,5577,5396,215840
TCP,6247,5396,215840
TCP,5709,5396,215840
TCP,6476,5396,215840
UDP,7964,1800,215700
UDP,24760,1400,215300
TCP,5329,4896,214624
TCP,50169,1282048,214309
TCP,40208,479232,213641
TCP,41196,458752,213613
TCP,40820,462848,213609
TCP,41164,389120,213507
TCP,18479,139264,213194
TCP,24273,131072,213182
TCP,22292,122880,213170
TCP,20366,106496,213145
TCP,21702,90112,213121
TCP,21578,90112,213121
TCP,20474,86016,213114
TCP,20267,81920,213108
TCP,24057,81920,213108
TCP,35508,73728,213096
TCP,13928,73728,213096
TCP,12265,73728,213096
TCP,16654,69632,213090
TCP,23674,69632,213090
TCP,10141,69632,213090
TCP,14087,69632,213090
TCP,14943,61440,213077
TCP,38167,61440,213076
TCP,12970,57344,213071
TCP,38096,57344,213071
TCP,12503,53248,213065
TCP,17865,53248,213065
TCP,14159,53248,213065
TCP,14226,53248,213065
TCP,12830,53248,213065
TCP,40716,53248,213065
TCP,10167,49152,213059
TCP,15217,49152,213059
TCP,19957,49152,213059
TCP,13574,49152,213059
TCP,13541,49152,213059
TCP,10419,49152,213059
TCP,17502,49152,213057
TCP,17398,45056,213053
TCP,20571,45056,213053
TCP,32236,45056,213053
TCP,12942,45056,213053
TCP,24584,45056,213053
TCP,20074,45056,213053
TCP,14785,45056,213053
TCP,39176,45056,213050
TCP,15947,40960,213047
TCP,10591,40960,213047
TCP,10394,40960,213047
TCP,11882,40960,213047
TCP,14956,40960,213047
TCP,23738,40960,213047
TCP,11869,36864,213041
TCP,18476,36864,213041
TCP,13910,36864,213041
TCP,19161,36864,213041
TCP,20183,36864,213041
TCP,17738,32768,213035
TCP,10159,32768,213035
TCP,32439,32768,213035
TCP,15451,32768,213035
TCP,21075,32768,213035
TCP,32536,32768,213035
TCP,32181,32768,213035
TCP,21956,32768,213035
TCP,16880,32768,213035
TCP,41174,28672,213028
TCP,35494,28672,213028
TCP,21902,28672,213028
TCP,32376,28672,213028
TCP,13484,28672,213028
TCP,10404,28672,213028
TCP,19254,28672,213028
TCP,11434,28672,213028
TCP,32047,28672,213028
TCP,19596,28672,213028
TCP,34569,28672,213028
TCP,18051,28672,213028
TCP,18118,28672,213028
TCP,22149,28672,213027
TCP,13096,28672,213023
TCP,24146,24576,213022
TCP,18096,24576,213022
TCP,18422,24576,213022
TCP,13830,24576,213022
TCP,17130,24576,213022
TCP,12456,24576,213022
TCP,32196,24576,213022
TCP,14371,24576,213022
TCP,32340,24576,213022
TCP,32727,20480,213016
TCP,55000,20480,213016
TCP,12407,20480,213016
TCP,32392,20480,213016
TCP,32839,20480,213016
TCP,32587,20480,213016
TCP,17476,20480,213016
TCP,32061,20480,213016
TCP,19409,20480,213016
TCP,50346,20480,213016
TCP,12547,20480,213016
TCP,52770,24576,213016
TCP,52140,18396,213012
TCP,36802,16384,213010
TCP,44912,16384,213010
TCP,52345,16384,213010
TCP,32216,16384,213010
TCP,52598,16384,213010
TCP,42460,16384,213010
TCP,24112,16384,213010
TCP,19720,16384,213010
TCP,32345,16384,213010
TCP,32313,16384,213010
TCP,37563,16384,213010
TCP,27100,16384,213010
TCP,12764,16384,213010
TCP,32164,16384,213010
TCP,12606,16384,213010
TCP,32945,16384,213010
TCP,18312,15196,213007
TCP,12951,16384,213006
TCP,12293,12288,213004
TCP,17768,12288,213004
TCP,16540,12288,213004
TCP,12779,12288,213004
TCP,17205,12288,213004
TCP,38778,12288,213004
TCP,12777,12288,213004
TCP,32757,12288,213004
TCP,32215,12288,213004
TCP,32166,12288,213004
TCP,27146,12288,213004
TCP,12498,12288,213004
TCP,60698,12288,213004
TCP,32818,12288,213004
TCP,46798,12288,213004
TCP,59845,12288,213004
TCP,53888,12288,213004
TCP,45870,12288,213003
TCP,32434,8192,212998
TCP,45221,8192,212998
TCP,32379,8192,212998
TCP,12496,8192,212998
TCP,25516,8192,212998
TCP,32653,8192,212998
TCP,10316,8192,212998
TCP,17118,8192,212998
TCP,48551,8192,212998
TCP,10310,8192,212998
TCP,10634,8192,212998
TCP,32053,8192,212998
TCP,27548,8192,212998
TCP,18247,8192,212998
TCP,14786,8192,212998
TCP,17654,8192,212998
TCP,32922,8192,212998
TCP,32512,8192,212998
TCP,40982,8192,212998
TCP,49165,8192,212998
TCP,11352,8192,212998
TCP,32327,8192,212998
TCP,29456,8192,212998
TCP,16948,8192,212998
TCP,10345,8192,212998
TCP,11905,8192,212998
TCP,32949,8192,212998
TCP,21869,8192,212998
TCP,53009,8192,212998
TCP,53551,8192,212997
TCP,11031,8192,212997
TCP,19014,5396,212993
TCP,30074,4096,212992
TCP,6618,4096,212992
TCP,20304,4096,212992
TCP,11153,4096,212992
TCP,20229,4096,212992
TCP,6908,4096,212992
TCP,20821,4096,212992
TCP,20846,4096,212992
TCP,11038,4096,212992
TCP,19762,4096,212992
TCP,28882,4096,212992
TCP,19153,4096,212992
TCP,38208,4096,212992
TCP,11528,4096,212992
TCP,18710,4096,212992
TCP,18322,4096,212992
TCP,21323,4096,212992
TCP,17945,4096,212992
TCP,37373,4096,212992
TCP,11956,4096,212992
TCP,59728,4096,212992
TCP,9250,4096,212992
TCP,27955,4096,212992
TCP,39432,4096,212992
TCP,21741,4096,212992
TCP,59718,4096,212992
TCP,58113,4096,212992
TCP,12201,4096,212992
TCP,36288,4096,212992
TCP,54761,4096,212992
TCP,54477,4096,212992
TCP,36147,4096,212992
TCP,14563,4096,212992
TCP,12424,4096,212992
TCP,35969,4096,212992
TCP,30224,4096,212992
TCP,35349,4096,212992
TCP,30557,4096,212992
TCP,27623,4096,212992
TCP,17106,4096,212992
TCP,10601,4096,212992
TCP,23260,4096,212992
TCP,8736,4096,212992
TCP,30672,4096,212992
TCP,17078,4096,212992
TCP,9404,4096,212992
TCP,34672,4096,212992
TCP,12656,4096,212992
TCP,27435,4096,212992
TCP,34570,4096,212992
TCP,16960,4096,212992
TCP,16959,4096,212992
TCP,10535,4096,212992
TCP,34518,4096,212992
TCP,12742,4096,212992
TCP,12746,4096,212992
TCP,16947,4096,212992
TCP,41913,4096,212992
TCP,12931,4096,212992
TCP,12940,4096,212992
TCP,16804,4096,212992
TCP,16768,4096,212992
TCP,12984,4096,212992
TCP,12989,4096,212992
TCP,9501,4096,212992
TCP,51944,4096,212992
TCP,23923,4096,212992
TCP,20454,4096,212992
TCP,51809,4096,212992
TCP,51751,4096,212992
TCP,13068,4096,212992
TCP,40411,4096,212992
TCP,32058,4096,212992
TCP,51440,4096,212992
TCP,34223,4096,212992
TCP,16653,4096,212992
TCP,32251,4096,212992
TCP,32269,4096,212992
TCP,10324,4096,212992
TCP,32324,4096,212992
TCP,32369,4096,212992
TCP,32383,4096,212992
TCP,16215,4096,212992
TCP,32445,4096,212992
TCP,13599,4096,212992
TCP,13625,4096,212992
TCP,9562,4096,212992
TCP,8347,4096,212992
TCP,32502,4096,212992
TCP,10285,4096,212992
TCP,7693,4096,212992
TCP,13791,4096,212992
TCP,32515,4096,212992
TCP,24160,4096,212992
TCP,15817,4096,212992
TCP,15613,4096,212992
TCP,24231,4096,212992
UDP,57143,4096,212992
TCP,24392,4096,212992
TCP,44636,4096,212992
TCP,44886,4096,212992
TCP,33406,4096,212992
TCP,45134,4096,212992
TCP,15364,4096,212992
TCP,45233,4096,212992
TCP,32703,4096,212992
TCP,32715,4096,212992
TCP,45882,4096,212992
TCP,24708,4096,212992
TCP,10034,4096,212992
TCP,24786,4096,212992
TCP,46044,4096,212992
TCP,25257,4096,212992
TCP,46086,4096,212992
TCP,15055,4096,212992
TCP,7927,4096,212992
TCP,32822,4096,212992
